Date,market,item,price,volume_MT
2023-08-06,Colombo,Rice,214.67,65.69
2023-08-07,Colombo,Rice,275.23,56.58
2023-08-08,Colombo,Rice,197.99,91.27
2023-08-09,Colombo,Rice,200.45,72.89
2023-08-10,Colombo,Rice,174.28,70.28
2023-08-11,Colombo,Rice,159.85,90.19
2023-08-12,Colombo,Rice,221.97,84.43
2023-08-13,Colombo,Rice,159.61,46.04
2023-08-14,Colombo,Rice,193.91,49.27
2023-08-15,Colombo,Rice,173.61,98.77
2023-08-16,Colombo,Rice,208.98,68.91
2023-08-17,Colombo,Rice,203.61,91.21
2023-08-18,Colombo,Rice,229.63,74.26
2023-08-19,Colombo,Rice,172.41,79.96
2023-08-20,Colombo,Rice,181.29,58.47
2023-08-21,Colombo,Rice,155.08,38.35
2023-08-22,Colombo,Rice,174.84,62.45
2023-08-23,Colombo,Rice,205.22,81.04
2023-08-24,Colombo,Rice,219.26,71.31
2023-08-25,Colombo,Rice,157.17,91.96
2023-08-26,Colombo,Rice,223.42,60.73
2023-08-27,Colombo,Rice,241.39,60.75
2023-08-28,Colombo,Rice,206.55,44.44
2023-08-29,Colombo,Rice,260.66,75.77
2023-08-30,Colombo,Rice,162.66,67.23
2023-08-31,Colombo,Rice,145.25,102.83
2023-09-01,Colombo,Rice,125.5,63.93
2023-09-02,Colombo,Rice,246.58,78.54
2023-09-03,Colombo,Rice,215.46,41.49
2023-09-04,Colombo,Rice,189.21,69.44
2023-09-05,Colombo,Rice,201.62,84.82
2023-09-06,Colombo,Rice,149.65,81.64
2023-09-07,Colombo,Rice,281.7,97.69
2023-09-08,Colombo,Rice,196.04,81.77
2023-09-09,Colombo,Rice,195.31,82.63
2023-09-10,Colombo,Rice,218.1,57.11
2023-09-11,Colombo,Rice,209.05,60.73
2023-09-12,Colombo,Rice,199.54,74.09
2023-09-13,Colombo,Rice,162.04,77.43
2023-09-14,Colombo,Rice,208.7,89.72
2023-09-15,Colombo,Rice,260.85,83.33
2023-09-16,Colombo,Rice,241.01,78.63
2023-09-17,Colombo,Rice,250.17,44.24
2023-09-18,Colombo,Rice,172.36,68.58
2023-09-19,Colombo,Rice,154.67,72.06
2023-09-20,Colombo,Rice,186.61,91.85
2023-09-21,Colombo,Rice,193.32,82.11
2023-09-22,Colombo,Rice,231.72,64.48
2023-09-23,Colombo,Rice,128.68,95.03
2023-09-24,Colombo,Rice,247.82,58.14
2023-09-25,Colombo,Rice,185.42,67.22
2023-09-26,Colombo,Rice,175.48,77.81
2023-09-27,Colombo,Rice,153.84,88.45
2023-09-28,Colombo,Rice,130.07,58.85
2023-09-29,Colombo,Rice,221.7,74.0
2023-09-30,Colombo,Rice,193.97,64.72
2023-10-01,Colombo,Rice,175.46,33.03
2023-10-02,Colombo,Rice,175.27,37.48
2023-10-03,Colombo,Rice,210.74,45.47
2023-10-04,Colombo,Rice,284.86,56.48
2023-10-05,Colombo,Rice,213.55,43.58
2023-10-06,Colombo,Rice,167.57,56.64
2023-10-07,Colombo,Rice,214.07,59.82
2023-10-08,Colombo,Rice,213.07,40.32
2023-10-09,Colombo,Rice,123.43,33.19
2023-10-10,Colombo,Rice,221.14,34.06
2023-10-11,Colombo,Rice,214.61,54.37
2023-10-12,Colombo,Rice,248.89,49.06
2023-10-13,Colombo,Rice,291.52,42.66
2023-10-14,Colombo,Rice,264.81,45.83
2023-10-15,Colombo,Rice,213.21,42.53
2023-10-16,Colombo,Rice,182.24,29.03
2023-10-17,Colombo,Rice,299.0,53.51
2023-10-18,Colombo,Rice,225.34,51.63
2023-10-19,Colombo,Rice,223.67,47.32
2023-10-20,Colombo,Rice,222.26,54.83
2023-10-21,Colombo,Rice,230.47,62.24
2023-10-22,Colombo,Rice,217.81,33.45
2023-10-23,Colombo,Rice,201.94,33.72
2023-10-24,Colombo,Rice,202.93,54.67
2023-10-25,Colombo,Rice,221.94,56.89
2023-10-26,Colombo,Rice,203.06,49.04
2023-10-27,Colombo,Rice,196.79,47.71
2023-10-28,Colombo,Rice,227.08,33.37
2023-10-29,Colombo,Rice,213.72,30.92
2023-10-30,Colombo,Rice,278.76,29.02
2023-10-31,Colombo,Rice,125.13,55.13
2023-11-01,Colombo,Rice,263.51,48.17
2023-11-02,Colombo,Rice,269.22,47.88
2023-11-03,Colombo,Rice,146.48,49.93
2023-11-04,Colombo,Rice,210.48,43.47
2023-11-05,Colombo,Rice,209.41,43.15
2023-11-06,Colombo,Rice,171.11,41.82
2023-11-07,Colombo,Rice,194.39,62.14
2023-11-08,Colombo,Rice,182.08,55.13
2023-11-09,Colombo,Rice,287.94,49.78
2023-11-10,Colombo,Rice,257.74,62.11
2023-11-11,Colombo,Rice,270.16,44.89
2023-11-12,Colombo,Rice,249.83,30.43
2023-11-13,Colombo,Rice,181.4,31.84
2023-11-14,Colombo,Rice,203.75,53.92
2023-11-15,Colombo,Rice,241.24,44.28
2023-11-16,Colombo,Rice,177.96,48.83
2023-11-17,Colombo,Rice,249.51,37.99
2023-11-18,Colombo,Rice,214.26,53.61
2023-11-19,Colombo,Rice,209.29,27.04
2023-11-20,Colombo,Rice,249.43,30.11
2023-11-21,Colombo,Rice,239.57,59.13
2023-11-22,Colombo,Rice,209.8,58.85
2023-11-23,Colombo,Rice,266.01,52.81
2023-11-24,Colombo,Rice,183.17,52.07
2023-11-25,Colombo,Rice,245.92,46.02
2023-11-26,Colombo,Rice,245.08,30.94
2023-11-27,Colombo,Rice,211.7,33.1
2023-11-28,Colombo,Rice,235.2,38.65
2023-11-29,Colombo,Rice,176.89,51.89
2023-11-30,Colombo,Rice,257.31,50.37
2023-12-01,Colombo,Rice,205.68,43.0
2023-12-02,Colombo,Rice,193.19,61.77
2023-12-03,Colombo,Rice,251.3,38.19
2023-12-04,Colombo,Rice,186.47,38.63
2023-12-05,Colombo,Rice,160.44,46.34
2023-12-06,Colombo,Rice,154.96,49.99
2023-12-07,Colombo,Rice,234.92,54.71
2023-12-08,Colombo,Rice,165.17,51.15
2023-12-09,Colombo,Rice,277.4,62.01
2023-12-10,Colombo,Rice,135.53,33.93
2023-12-11,Colombo,Rice,275.24,32.35
2023-12-12,Colombo,Rice,220.32,54.76
2023-12-13,Colombo,Rice,208.94,40.52
2023-12-14,Colombo,Rice,192.37,56.93
2023-12-15,Colombo,Rice,227.27,40.24
2023-12-16,Colombo,Rice,211.12,54.79
2023-12-17,Colombo,Rice,253.31,31.6
2023-12-18,Colombo,Rice,229.49,39.3
2023-12-19,Colombo,Rice,230.83,59.53
2023-12-20,Colombo,Rice,211.82,53.61
2023-12-21,Colombo,Rice,223.16,42.97
2023-12-22,Colombo,Rice,246.22,46.91
2023-12-23,Colombo,Rice,171.6,48.28
2023-12-24,Colombo,Rice,184.99,27.16
2023-12-25,Colombo,Rice,271.88,45.83
2023-12-26,Colombo,Rice,218.83,50.83
2023-12-27,Colombo,Rice,205.71,41.48
2023-12-28,Colombo,Rice,213.19,60.92
2023-12-29,Colombo,Rice,225.36,44.74
2023-12-30,Colombo,Rice,192.55,51.88
2023-12-31,Colombo,Rice,183.73,30.67
2024-01-01,Colombo,Rice,219.75,24.4
2024-01-02,Colombo,Rice,176.34,39.77
2024-01-03,Colombo,Rice,227.61,46.64
2024-01-04,Colombo,Rice,149.56,56.74
2024-01-05,Colombo,Rice,250.56,52.6
2024-01-06,Colombo,Rice,229.99,51.05
2024-01-07,Colombo,Rice,230.48,25.23
2024-01-08,Colombo,Rice,257.35,43.0
2024-01-09,Colombo,Rice,282.6,53.33
2024-01-10,Colombo,Rice,258.52,50.68
2024-01-11,Colombo,Rice,159.33,61.77
2024-01-12,Colombo,Rice,180.08,62.68
2024-01-13,Colombo,Rice,204.29,61.94
2024-01-14,Colombo,Rice,234.73,36.4
2024-01-15,Colombo,Rice,231.65,29.73
2024-01-16,Colombo,Rice,185.68,57.42
2024-01-17,Colombo,Rice,219.42,39.76
2024-01-18,Colombo,Rice,184.58,64.6
2024-01-19,Colombo,Rice,189.9,50.21
2024-01-20,Colombo,Rice,160.5,42.04
2024-01-21,Colombo,Rice,178.37,28.53
2024-01-22,Colombo,Rice,162.53,28.29
2024-01-23,Colombo,Rice,176.43,51.05
2024-01-24,Colombo,Rice,251.47,49.95
2024-01-25,Colombo,Rice,177.4,40.73
2024-01-26,Colombo,Rice,299.0,47.33
2024-01-27,Colombo,Rice,230.75,39.74
2024-01-28,Colombo,Rice,219.34,38.09
2024-01-29,Colombo,Rice,180.77,34.71
2024-01-30,Colombo,Rice,238.4,47.16
2024-01-31,Colombo,Rice,191.22,40.34
2024-02-01,Colombo,Rice,185.13,95.5
2024-02-02,Colombo,Rice,275.28,93.78
2024-02-03,Colombo,Rice,177.07,104.77
2024-02-04,Colombo,Rice,223.11,71.75
2024-02-05,Colombo,Rice,154.62,78.32
2024-02-06,Colombo,Rice,179.32,92.73
2024-02-07,Colombo,Rice,246.09,72.09
2024-02-08,Colombo,Rice,157.44,114.87
2024-02-09,Colombo,Rice,247.63,85.96
2024-02-10,Colombo,Rice,206.79,83.4
2024-02-11,Colombo,Rice,159.82,69.55
2024-02-12,Colombo,Rice,204.0,73.17
2024-02-13,Colombo,Rice,216.58,92.04
2024-02-14,Colombo,Rice,203.61,91.92
2024-02-15,Colombo,Rice,122.56,94.13
2024-02-16,Colombo,Rice,153.73,121.25
2024-02-17,Colombo,Rice,171.46,99.96
2024-02-18,Colombo,Rice,177.86,59.84
2024-02-19,Colombo,Rice,203.57,59.94
2024-02-20,Colombo,Rice,187.19,96.24
2024-02-21,Colombo,Rice,131.24,103.57
2024-02-22,Colombo,Rice,194.67,107.26
2024-02-23,Colombo,Rice,203.19,101.86
2024-02-24,Colombo,Rice,201.31,87.37
2024-02-25,Colombo,Rice,220.58,65.55
2024-02-26,Colombo,Rice,211.45,77.71
2024-02-27,Colombo,Rice,197.59,82.81
2024-02-28,Colombo,Rice,178.02,93.01
2024-02-29,Colombo,Rice,119.2,108.96
2024-03-01,Colombo,Rice,196.5,113.13
2024-03-02,Colombo,Rice,188.29,97.11
2024-03-03,Colombo,Rice,190.66,65.68
2024-03-04,Colombo,Rice,133.41,56.12
2024-03-05,Colombo,Rice,140.64,107.88
2024-03-06,Colombo,Rice,219.56,119.78
2024-03-07,Colombo,Rice,179.15,138.48
2024-03-08,Colombo,Rice,205.81,105.8
2024-03-09,Colombo,Rice,181.66,99.24
2024-03-10,Colombo,Rice,181.71,60.34
2024-03-11,Colombo,Rice,215.31,50.27
2024-03-12,Colombo,Rice,161.53,102.65
2024-03-13,Colombo,Rice,184.17,135.26
2024-03-14,Colombo,Rice,163.52,119.06
2024-03-15,Colombo,Rice,164.55,116.75
2024-03-16,Colombo,Rice,169.18,103.68
2024-03-17,Colombo,Rice,188.83,73.77
2024-03-18,Colombo,Rice,162.91,44.55
2024-03-19,Colombo,Rice,227.05,111.44
2024-03-20,Colombo,Rice,147.53,91.31
2024-03-21,Colombo,Rice,173.7,89.47
2024-03-22,Colombo,Rice,164.35,95.15
2024-03-23,Colombo,Rice,234.12,94.64
2024-03-24,Colombo,Rice,187.88,62.46
2024-03-25,Colombo,Rice,218.77,70.15
2024-03-26,Colombo,Rice,125.68,91.63
2024-03-27,Colombo,Rice,190.49,101.5
2024-03-28,Colombo,Rice,213.51,77.69
2024-03-29,Colombo,Rice,183.65,96.79
2024-03-30,Colombo,Rice,220.01,83.56
2024-03-31,Colombo,Rice,161.49,63.26
2024-04-01,Colombo,Rice,268.86,35.75
2024-04-02,Colombo,Rice,299.0,37.97
2024-04-03,Colombo,Rice,203.34,43.83
2024-04-04,Colombo,Rice,200.28,54.27
2024-04-05,Colombo,Rice,270.49,39.4
2024-04-06,Colombo,Rice,299.0,70.43
2024-04-07,Colombo,Rice,227.78,45.95
2024-04-08,Colombo,Rice,231.57,36.03
2024-04-09,Colombo,Rice,236.69,49.03
2024-04-10,Colombo,Rice,220.17,61.61
2024-04-11,Colombo,Rice,235.91,46.82
2024-04-12,Colombo,Rice,232.75,41.84
2024-04-13,Colombo,Rice,264.26,59.59
2024-04-14,Colombo,Rice,280.52,42.53
2024-04-15,Colombo,Rice,225.41,35.5
2024-04-16,Colombo,Rice,274.08,45.39
2024-04-17,Colombo,Rice,179.84,59.55
2024-04-18,Colombo,Rice,253.15,38.79
2024-04-19,Colombo,Rice,208.84,41.46
2024-04-20,Colombo,Rice,214.92,53.65
2024-04-21,Colombo,Rice,241.7,28.9
2024-04-22,Colombo,Rice,175.24,28.7
2024-04-23,Colombo,Rice,230.89,50.93
2024-04-24,Colombo,Rice,222.91,42.1
2024-04-25,Colombo,Rice,234.96,49.0
2024-04-26,Colombo,Rice,227.44,44.75
2024-04-27,Colombo,Rice,299.0,43.54
2024-04-28,Colombo,Rice,193.17,23.96
2024-04-29,Colombo,Rice,197.12,35.73
2024-04-30,Colombo,Rice,193.71,40.65
2024-05-01,Colombo,Rice,196.21,48.74
2024-05-02,Colombo,Rice,193.18,46.16
2024-05-03,Colombo,Rice,260.71,48.45
2024-05-04,Colombo,Rice,269.27,48.88
2024-05-05,Colombo,Rice,195.65,36.02
2024-05-06,Colombo,Rice,185.97,31.18
2024-05-07,Colombo,Rice,234.18,59.32
2024-05-08,Colombo,Rice,196.33,36.14
2024-05-09,Colombo,Rice,240.15,48.3
2024-05-10,Colombo,Rice,224.25,56.27
2024-05-11,Colombo,Rice,160.7,53.58
2024-05-12,Colombo,Rice,273.97,29.88
2024-05-13,Colombo,Rice,283.15,30.76
2024-05-14,Colombo,Rice,194.09,42.45
2024-05-15,Colombo,Rice,202.41,54.49
2024-05-16,Colombo,Rice,244.67,47.3
2024-05-17,Colombo,Rice,246.46,55.24
2024-05-18,Colombo,Rice,258.45,55.31
2024-05-19,Colombo,Rice,299.0,50.47
2024-05-20,Colombo,Rice,240.56,40.75
2024-05-21,Colombo,Rice,217.59,48.84
2024-05-22,Colombo,Rice,196.11,43.42
2024-05-23,Colombo,Rice,233.09,55.6
2024-05-24,Colombo,Rice,215.52,49.11
2024-05-25,Colombo,Rice,283.1,33.42
2024-05-26,Colombo,Rice,197.61,31.25
2024-05-27,Colombo,Rice,225.02,36.56
2024-05-28,Colombo,Rice,216.14,46.01
2024-05-29,Colombo,Rice,260.69,57.26
2024-05-30,Colombo,Rice,299.0,38.31
2024-05-31,Colombo,Rice,197.12,55.08
2024-06-01,Colombo,Rice,194.4,56.85
2024-06-02,Colombo,Rice,251.1,40.02
2024-06-03,Colombo,Rice,237.71,26.78
2024-06-04,Colombo,Rice,280.78,52.36
2024-06-05,Colombo,Rice,234.08,44.98
2024-06-06,Colombo,Rice,199.21,39.45
2024-06-07,Colombo,Rice,234.33,46.9
2024-06-08,Colombo,Rice,253.49,43.21
2024-06-09,Colombo,Rice,242.83,39.83
2024-06-10,Colombo,Rice,231.25,37.69
2024-06-11,Colombo,Rice,251.93,41.36
2024-06-12,Colombo,Rice,255.73,44.57
2024-06-13,Colombo,Rice,263.6,47.14
2024-06-14,Colombo,Rice,236.48,49.46
2024-06-15,Colombo,Rice,206.31,57.55
2024-06-16,Colombo,Rice,217.92,38.63
2024-06-17,Colombo,Rice,257.1,35.27
2024-06-18,Colombo,Rice,182.29,48.05
2024-06-19,Colombo,Rice,226.12,36.7
2024-06-20,Colombo,Rice,197.95,59.69
2024-06-21,Colombo,Rice,213.55,46.65
2024-06-22,Colombo,Rice,259.76,61.66
2024-06-23,Colombo,Rice,219.56,36.03
2024-06-24,Colombo,Rice,214.21,45.63
2024-06-25,Colombo,Rice,162.21,54.55
2024-06-26,Colombo,Rice,240.08,39.26
2024-06-27,Colombo,Rice,236.36,45.39
2024-06-28,Colombo,Rice,292.48,48.73
2024-06-29,Colombo,Rice,201.11,43.45
2024-06-30,Colombo,Rice,220.59,33.02
2024-07-01,Colombo,Rice,200.45,44.52
2024-07-02,Colombo,Rice,249.56,80.07
2024-07-03,Colombo,Rice,187.71,82.85
2024-07-04,Colombo,Rice,201.55,67.95
2024-07-05,Colombo,Rice,213.71,103.28
2024-07-06,Colombo,Rice,198.13,80.76
2024-07-07,Colombo,Rice,174.72,49.14
2024-07-08,Colombo,Rice,198.41,42.31
2024-07-09,Colombo,Rice,230.93,80.72
2024-07-10,Colombo,Rice,153.27,76.87
2024-07-11,Colombo,Rice,196.15,89.4
2024-07-12,Colombo,Rice,165.34,78.28
2024-07-13,Colombo,Rice,235.42,65.68
2024-07-14,Colombo,Rice,134.91,70.03
2024-07-15,Colombo,Rice,170.56,59.66
2024-07-16,Colombo,Rice,205.18,76.95
2024-07-17,Colombo,Rice,249.11,81.98
2024-07-18,Colombo,Rice,188.8,85.69
2024-07-19,Colombo,Rice,170.7,62.85
2024-07-20,Colombo,Rice,260.78,81.89
2024-07-21,Colombo,Rice,137.69,52.22
2024-07-22,Colombo,Rice,109.93,60.26
2024-07-23,Colombo,Rice,207.5,71.12
2024-07-24,Colombo,Rice,172.66,72.74
2024-07-25,Colombo,Rice,153.47,99.95
2024-07-26,Colombo,Rice,217.42,94.77
2024-07-27,Colombo,Rice,200.24,40.45
2024-07-28,Colombo,Rice,170.37,65.72
2024-07-29,Colombo,Rice,143.89,55.38
2024-07-30,Colombo,Rice,223.49,71.5
2024-07-31,Colombo,Rice,215.27,67.91
2024-08-01,Colombo,Rice,187.56,68.61
2024-08-02,Colombo,Rice,259.51,71.84
2024-08-03,Colombo,Rice,151.66,66.47
2024-08-04,Colombo,Rice,134.82,44.62
2024-08-05,Colombo,Rice,165.64,47.26
2024-08-06,Colombo,Rice,189.54,83.88
2024-08-07,Colombo,Rice,200.22,80.6
2024-08-08,Colombo,Rice,182.31,86.67
2024-08-09,Colombo,Rice,204.24,79.2
2024-08-10,Colombo,Rice,144.95,64.32
2024-08-11,Colombo,Rice,244.61,60.15
2024-08-12,Colombo,Rice,188.19,47.56
2024-08-13,Colombo,Rice,232.54,87.76
2024-08-14,Colombo,Rice,203.9,66.01
2024-08-15,Colombo,Rice,208.11,71.75
2024-08-16,Colombo,Rice,212.29,75.66
2024-08-17,Colombo,Rice,207.78,88.09
2024-08-18,Colombo,Rice,214.99,57.48
2024-08-19,Colombo,Rice,240.37,56.17
2024-08-20,Colombo,Rice,198.49,102.63
2024-08-21,Colombo,Rice,217.44,57.96
2024-08-22,Colombo,Rice,187.91,67.54
2024-08-23,Colombo,Rice,244.47,67.03
2024-08-24,Colombo,Rice,166.22,58.75
2024-08-25,Colombo,Rice,257.81,49.96
2024-08-26,Colombo,Rice,189.74,61.78
2024-08-27,Colombo,Rice,138.32,72.9
2024-08-28,Colombo,Rice,195.96,76.0
2024-08-29,Colombo,Rice,166.04,59.33
2024-08-30,Colombo,Rice,222.31,70.44
2024-08-31,Colombo,Rice,167.09,74.46
2024-09-01,Colombo,Rice,174.73,61.4
2024-09-02,Colombo,Rice,121.36,41.93
2024-09-03,Colombo,Rice,174.5,74.54
2024-09-04,Colombo,Rice,101.6,93.04
2024-09-05,Colombo,Rice,132.66,74.66
2024-09-06,Colombo,Rice,219.34,54.61
2024-09-07,Colombo,Rice,220.28,95.35
2024-09-08,Colombo,Rice,206.95,62.17
2024-09-09,Colombo,Rice,155.47,63.3
2024-09-10,Colombo,Rice,189.46,59.07
2024-09-11,Colombo,Rice,191.09,98.15
2024-09-12,Colombo,Rice,148.39,70.72
2024-09-13,Colombo,Rice,246.81,73.89
2024-09-14,Colombo,Rice,223.66,71.57
2024-09-15,Colombo,Rice,183.05,63.95
2024-09-16,Colombo,Rice,192.22,54.49
2024-09-17,Colombo,Rice,198.93,85.78
2024-09-18,Colombo,Rice,115.73,80.91
2024-09-19,Colombo,Rice,182.08,78.86
2024-09-20,Colombo,Rice,166.01,68.64
2024-09-21,Colombo,Rice,154.19,101.75
2024-09-22,Colombo,Rice,180.83,43.71
2024-09-23,Colombo,Rice,257.69,59.46
2024-09-24,Colombo,Rice,214.92,84.52
2024-09-25,Colombo,Rice,170.1,93.85
2024-09-26,Colombo,Rice,212.39,96.66
2024-09-27,Colombo,Rice,242.96,78.35
2024-09-28,Colombo,Rice,225.41,86.36
2024-09-29,Colombo,Rice,193.43,70.82
2024-09-30,Colombo,Rice,167.3,55.45
2024-10-01,Colombo,Rice,248.93,42.0
2024-10-02,Colombo,Rice,237.66,47.12
2024-10-03,Colombo,Rice,256.21,40.22
2024-10-04,Colombo,Rice,246.6,52.79
2024-10-05,Colombo,Rice,261.92,57.98
2024-10-06,Colombo,Rice,203.32,34.36
2024-10-07,Colombo,Rice,271.82,26.49
2024-10-08,Colombo,Rice,230.42,57.66
2024-10-09,Colombo,Rice,299.0,36.68
2024-10-10,Colombo,Rice,197.63,38.41
2024-10-11,Colombo,Rice,287.3,48.66
2024-10-12,Colombo,Rice,230.43,51.89
2024-10-13,Colombo,Rice,199.02,37.22
2024-10-14,Colombo,Rice,205.22,34.65
2024-10-15,Colombo,Rice,211.26,63.2
2024-10-16,Colombo,Rice,238.79,50.49
2022-01-01,Dambulla,Rice,217.03,57.76
2022-01-02,Dambulla,Rice,212.31,39.13
2022-01-03,Dambulla,Rice,214.67,28.21
2022-01-04,Dambulla,Rice,223.99,48.73
2022-01-05,Dambulla,Rice,222.21,65.92
2022-01-06,Dambulla,Rice,216.65,46.22
2022-01-07,Dambulla,Rice,223.53,46.38
2022-01-08,Dambulla,Rice,223.89,52.92
2022-01-09,Dambulla,Rice,226.01,33.58
2022-01-10,Dambulla,Rice,218.97,31.82
2022-01-11,Dambulla,Rice,228.71,48.97
2022-01-12,Dambulla,Rice,222.63,64.14
2022-01-13,Dambulla,Rice,231.53,51.72
2022-01-14,Dambulla,Rice,239.04,43.24
2022-01-15,Dambulla,Rice,212.7,38.66
2022-01-16,Dambulla,Rice,221.55,46.59
2022-01-17,Dambulla,Rice,209.5,33.83
2022-01-18,Dambulla,Rice,208.48,53.26
2022-01-19,Dambulla,Rice,215.74,44.21
2022-01-20,Dambulla,Rice,219.28,52.41
2022-01-21,Dambulla,Rice,222.02,60.94
2022-01-22,Dambulla,Rice,212.8,45.11
2022-01-23,Dambulla,Rice,219.42,37.41
2022-01-24,Dambulla,Rice,214.61,27.62
2022-01-25,Dambulla,Rice,214.04,65.17
2022-01-26,Dambulla,Rice,218.58,52.01
2022-01-27,Dambulla,Rice,217.58,46.9
2022-01-28,Dambulla,Rice,208.0,47.77
2022-01-29,Dambulla,Rice,221.13,46.17
2022-01-30,Dambulla,Rice,220.72,32.59
2022-01-31,Dambulla,Rice,212.09,22.15
2022-02-01,Dambulla,Rice,184.26,98.53
2022-02-02,Dambulla,Rice,184.69,97.9
2022-02-03,Dambulla,Rice,183.68,107.33
2022-02-04,Dambulla,Rice,180.19,92.15
2022-02-05,Dambulla,Rice,179.67,88.43
2022-02-06,Dambulla,Rice,182.45,69.92
2022-02-07,Dambulla,Rice,187.61,53.07
2022-02-08,Dambulla,Rice,184.9,102.15
2022-02-09,Dambulla,Rice,180.97,72.07
2022-02-10,Dambulla,Rice,185.88,116.81
2022-02-11,Dambulla,Rice,170.31,110.26
2022-02-12,Dambulla,Rice,187.5,86.11
2022-02-13,Dambulla,Rice,175.08,76.94
2022-02-14,Dambulla,Rice,181.0,71.17
2022-02-15,Dambulla,Rice,177.75,84.86
2022-02-16,Dambulla,Rice,176.99,69.66
2022-02-17,Dambulla,Rice,187.56,104.75
2022-02-18,Dambulla,Rice,180.55,88.09
2022-02-19,Dambulla,Rice,184.05,116.42
2022-02-20,Dambulla,Rice,182.36,70.15
2022-02-21,Dambulla,Rice,184.61,62.65
2022-02-22,Dambulla,Rice,182.89,126.97
2022-02-23,Dambulla,Rice,177.04,108.65
2022-02-24,Dambulla,Rice,186.85,45.17
2022-02-25,Dambulla,Rice,180.44,92.7
2022-02-26,Dambulla,Rice,175.87,79.24
2022-02-27,Dambulla,Rice,180.72,61.6
2022-02-28,Dambulla,Rice,189.02,68.48
2022-03-01,Dambulla,Rice,186.22,105.31
2022-03-02,Dambulla,Rice,181.06,103.92
2022-03-03,Dambulla,Rice,181.06,116.17
2022-03-04,Dambulla,Rice,181.18,109.55
2022-03-05,Dambulla,Rice,191.5,108.62
2022-03-06,Dambulla,Rice,184.21,72.12
2022-03-07,Dambulla,Rice,184.41,83.51
2022-03-08,Dambulla,Rice,186.99,95.26
2022-03-09,Dambulla,Rice,183.59,95.65
2022-03-10,Dambulla,Rice,181.45,71.42
2022-03-11,Dambulla,Rice,181.72,115.84
2022-03-12,Dambulla,Rice,182.25,98.85
2022-03-13,Dambulla,Rice,182.4,100.8
2022-03-14,Dambulla,Rice,185.69,65.74
2022-03-15,Dambulla,Rice,182.79,101.33
2022-03-16,Dambulla,Rice,185.71,108.2
2022-03-17,Dambulla,Rice,182.22,83.47
2022-03-18,Dambulla,Rice,182.9,105.38
2022-03-19,Dambulla,Rice,173.97,100.52
2022-03-20,Dambulla,Rice,186.5,66.81
2022-03-21,Dambulla,Rice,184.05,82.31
2022-03-22,Dambulla,Rice,186.86,86.44
2022-03-23,Dambulla,Rice,170.1,104.12
2022-03-24,Dambulla,Rice,191.55,121.82
2022-03-25,Dambulla,Rice,181.96,89.4
2022-03-26,Dambulla,Rice,187.33,95.55
2022-03-27,Dambulla,Rice,178.09,94.63
2022-03-28,Dambulla,Rice,185.2,74.98
2022-03-29,Dambulla,Rice,178.03,92.41
2022-03-30,Dambulla,Rice,179.88,112.04
2022-03-31,Dambulla,Rice,190.8,91.48
2022-04-01,Dambulla,Rice,218.25,38.26
2022-04-02,Dambulla,Rice,220.01,60.29
2022-04-03,Dambulla,Rice,222.82,29.21
2022-04-04,Dambulla,Rice,221.21,47.87
2022-04-05,Dambulla,Rice,219.72,46.33
2022-04-06,Dambulla,Rice,220.65,66.0
2022-04-07,Dambulla,Rice,260.09,44.19
2022-04-08,Dambulla,Rice,249.5,64.15
2022-04-09,Dambulla,Rice,250.61,59.77
2022-04-10,Dambulla,Rice,254.27,43.81
2022-04-11,Dambulla,Rice,277.5,47.94
2022-04-12,Dambulla,Rice,277.86,55.34
2022-04-13,Dambulla,Rice,275.5,48.06
2022-04-14,Dambulla,Rice,286.0,63.51
2022-04-15,Dambulla,Rice,286.0,64.07
2022-04-16,Dambulla,Rice,214.14,46.46
2022-04-17,Dambulla,Rice,220.38,36.46
2022-04-18,Dambulla,Rice,215.83,36.73
2022-04-19,Dambulla,Rice,218.8,43.17
2022-04-20,Dambulla,Rice,220.49,52.96
2022-04-21,Dambulla,Rice,220.46,48.0
2022-04-22,Dambulla,Rice,220.89,44.75
2022-04-23,Dambulla,Rice,226.02,55.91
2022-04-24,Dambulla,Rice,221.03,30.92
2022-04-25,Dambulla,Rice,218.03,32.6
2022-04-26,Dambulla,Rice,223.22,50.54
2022-04-27,Dambulla,Rice,224.19,60.31
2022-04-28,Dambulla,Rice,213.79,51.45
2022-04-29,Dambulla,Rice,221.65,53.96
2022-04-30,Dambulla,Rice,222.09,47.77
2022-05-01,Dambulla,Rice,217.8,34.59
2022-05-02,Dambulla,Rice,224.99,34.74
2022-05-03,Dambulla,Rice,218.43,52.2
2022-05-04,Dambulla,Rice,219.62,47.78
2022-05-05,Dambulla,Rice,218.33,60.05
2022-05-06,Dambulla,Rice,219.14,47.2
2022-05-07,Dambulla,Rice,214.36,37.2
2022-05-08,Dambulla,Rice,212.88,49.4
2022-05-09,Dambulla,Rice,243.46,35.41
2022-05-10,Dambulla,Rice,232.96,63.68
2022-05-11,Dambulla,Rice,232.34,64.41
2022-05-12,Dambulla,Rice,227.34,60.74
2022-05-13,Dambulla,Rice,247.0,53.95
2022-05-14,Dambulla,Rice,244.05,57.99
2022-05-15,Dambulla,Rice,256.81,31.48
2022-05-16,Dambulla,Rice,267.24,52.72
2022-05-17,Dambulla,Rice,216.12,43.61
2022-05-18,Dambulla,Rice,228.77,48.1
